generation,leftchild,rightchild,abstime,betainit,betashift
28700001,Galago_matschiei,Tarsius_dianae,0,0.609808,-0.0479964
28700001,Cebus_capucinus,Cebus_albifrons,61.0502,0.765395,-0.0815257
28700001,Callithrix_pygmaea,Callithrix_flaviceps,48.1804,0.84801,-0.215944
28700001,Chiropotes_satanas,Cebus_olivaceus,22.7976,0.456896,-0.112647
28700001,Macaca_tonkeana,Macaca_arctoides,58.8203,0.129217,-0.0893112
28800001,Galago_matschiei,Tarsius_dianae,0,0.460405,-0.0531514
28800001,Galago_matschiei,Perodicticus_potto,20.3798,0.587264,-0.0527037
28800001,Allocebus_trichotis,Microcebus_coquereli,54.7995,1.01227,-0.191964
28800001,Cebus_capucinus,Cebus_albifrons,64.6087,0.296008,-0.311338
28800001,Callithrix_pygmaea,Callithrix_flaviceps,52.9607,0.0722028,-0.0732026
28800001,Chiropotes_satanas,Cebus_olivaceus,26.9038,0.361252,-0.109698
28800001,Mandrillus_sphinx,Macaca_sylvanus,54.3661,0.244595,-0.098948
28900001,Galago_matschiei,Tarsius_dianae,0,0.321836,-0.0512317
28900001,Galago_matschiei,Daubentonia_madagascariensis,9.64702,0.608756,-0.0500765
28900001,Mandrillus_sphinx,Macaca_sylvanus,55.6312,0.405977,-0.085049
28900001,Miopithecus_talapoin,NA,62.464,0.536296,-0.162542
29000001,Galago_matschiei,Tarsius_dianae,0,0.329484,-0.0498495
29000001,Galago_matschiei,Daubentonia_madagascariensis,9.01982,0.364438,-0.0377997
29000001,Callithrix_pygmaea,NA,64.5499,4.72532,-0.323239
29000001,Mandrillus_sphinx,Macaca_sylvanus,55.0039,0.131722,-0.0452456
29100001,Galago_matschiei,Tarsius_dianae,0,0.336593,-0.0515378
29100001,Galago_alleni,NA,64.9209,4.3872,-0.0866321
29100001,Galago_matschiei,Daubentonia_madagascariensis,12.4341,0.434133,-0.0352101
29100001,Cacajao_calvus,NA,64.735,0.500283,-0.149755
29100001,Mandrillus_sphinx,Macaca_sylvanus,55.2917,0.109429,-0.0284431
29200001,Galago_matschiei,Tarsius_dianae,0,0.359762,-0.0492168
29200001,Galago_matschiei,Daubentonia_madagascariensis,8.02742,0.132567,-0.0221419
29200001,Macaca_sylvanus,Macaca_tonkeana,57.0916,0.475206,-0.143538
29300001,Galago_matschiei,Tarsius_dianae,0,0.243686,-0.0473925
29300001,Galago_matschiei,Daubentonia_madagascariensis,8.26214,0.319062,-0.0268354
29300001,Cebus_capucinus,Cebus_albifrons,60.7866,0.114879,-0.047305
29300001,Mandrillus_sphinx,Macaca_sylvanus,55.1024,0.587323,-0.125255
29400001,Galago_matschiei,Tarsius_dianae,0,0.533052,-0.0517731
29400001,Galago_matschiei,Daubentonia_madagascariensis,2.8238,0.585277,-0.0343275
29400001,Tarsius_syrichta,NA,64.8624,0.192747,-0.0469704
29400001,Mandrillus_sphinx,Macaca_sylvanus,54.4039,0.15012,-0.0409153
29500001,Galago_matschiei,Tarsius_dianae,0,0.567367,-0.0573865
29500001,Lepilemur_dorsalis,NA,64.1897,1.1584,-0.0382635
29500001,Eulemur_rubriventer,Eulemur_coronatus,54.3447,0.0344665,-0.0238662
29500001,Galago_matschiei,Daubentonia_madagascariensis,10.0131,0.340283,-0.0298964
29500001,Tarsius_dianae,Tarsius_pumilus,59.48,0.369853,-0.257391
29500001,Mandrillus_sphinx,Macaca_sylvanus,54.5735,0.454684,-0.158369
29600001,Galago_matschiei,Tarsius_dianae,0,0.602358,-0.0573865
29600001,Galago_matschiei,Daubentonia_madagascariensis,2.17645,0.413096,-0.0337893
29600001,Mandrillus_sphinx,Macaca_sylvanus,55.2628,0.0993629,-0.00822988
29700001,Galago_matschiei,Tarsius_dianae,0,0.424698,-0.0532734
29700001,Propithecus_verreauxi,Propithecus_tattersalli,61.8454,2.80103,-0.0502226
29700001,Galago_matschiei,Daubentonia_madagascariensis,12.0219,0.143062,-0.0232413
29700001,Pithecia_pithecia,NA,60.7411,0.216442,-0.135001
29700001,Mandrillus_sphinx,Macaca_sylvanus,54.7043,0.206905,-0.0572966
29700001,Miopithecus_talapoin,NA,60.4785,0.339493,-0.00494886
29800001,Galago_matschiei,Tarsius_dianae,0,0.299309,-0.0451966
29800001,Propithecus_diadema,NA,61.085,0.131461,-0.0737241
29800001,Microcebus_rufus,Microcebus_murinus,61.269,0.648399,-0.0629184
29800001,Galago_matschiei,Daubentonia_madagascariensis,4.19445,0.0897995,-0.00408044
29800001,Chiropotes_satanas,Alouatta_palliata,38.244,0.0270242,-0.0540838
29800001,Mandrillus_sphinx,Macaca_sylvanus,55.7454,0.25812,-0.111726
29900001,Galago_matschiei,Tarsius_dianae,0,0.272139,-0.0452519
29900001,Galago_matschiei,Daubentonia_madagascariensis,5.56433,0.0987356,-0.0125469
29900001,Macaca_sylvanus,Macaca_tonkeana,56.3207,0.167431,-0.0604857
30000001,Galago_matschiei,Tarsius_dianae,0,0.363462,-0.0475618
30000001,Galago_matschiei,Daubentonia_madagascariensis,6.76907,0.071288,-0.00263608
30000001,Chiropotes_satanas,Alouatta_palliata,39.3877,0.125526,-0.135111
30000001,Mandrillus_sphinx,Macaca_sylvanus,54.377,0.999604,-0.214065
30100001,Galago_matschiei,Tarsius_dianae,0,0.495803,-0.0496818
30100001,Galago_matschiei,Daubentonia_madagascariensis,5.11906,0.134219,-0.0158028
30100001,Chiropotes_satanas,Alouatta_palliata,35.6393,0.109585,-0.123466
30100001,Macaca_sylvanus,Macaca_tonkeana,57.2243,0.619581,-0.196591
30200001,Galago_matschiei,Tarsius_dianae,0,0.485476,-0.0517943
30200001,Lepilemur_mustelinus,NA,64.3326,0.28506,-0.0456438
30200001,Galago_matschiei,Daubentonia_madagascariensis,6.76131,0.305994,-0.0315921
30200001,Chiropotes_satanas,Alouatta_palliata,36.8644,0.0172453,-0.0458395
30200001,Mandrillus_sphinx,Macaca_sylvanus,54.1076,0.109169,-0.0227369
30300001,Galago_matschiei,Tarsius_dianae,0,0.6178,-0.0599448
30300001,Galago_matschiei,Daubentonia_madagascariensis,1.92261,0.288384,-0.0327858
30300001,Callithrix_pygmaea,NA,61.8113,2.11783,-0.258859
30300001,Macaca_sylvanus,Macaca_tonkeana,57.4071,0.163461,-0.0638548
30300001,Miopithecus_talapoin,NA,64.5262,1.1212,-0.0943849
30400001,Galago_matschiei,Tarsius_dianae,0,0.541428,-0.0599448
30400001,Galago_matschiei,Daubentonia_madagascariensis,8.57527,0.134703,-0.0198736
30400001,Mandrillus_sphinx,Allenopithecus_nigroviridis,46.9845,0.139876,-0.0585966
30500001,Galago_matschiei,Tarsius_dianae,0,0.590776,-0.0630033
30500001,Phaner_furcifer,NA,55.0595,0.0930058,-0.208576
30500001,Galago_matschiei,Daubentonia_madagascariensis,6.04472,0.0933802,-0.0097507
30500001,Callithrix_pygmaea,NA,64.1678,0.146852,-0.168525
30500001,Mandrillus_sphinx,Allenopithecus_nigroviridis,48.1669,0.0895147,-0.0147046
30600001,Galago_matschiei,Tarsius_dianae,0,1.29367,-0.0698351
30600001,Galago_matschiei,Daubentonia_madagascariensis,13.0188,0.120007,-0.0135522
30600001,Callicebus_personatus,NA,62.1247,0.14255,-0.0318828
30600001,Macaca_sylvanus,Macaca_tonkeana,57.4625,0.227723,-0.0778936
30700001,Galago_matschiei,Tarsius_dianae,0,1.22732,-0.0710669
30700001,Galago_matschiei,Daubentonia_madagascariensis,5.21742,0.260881,-0.0262845
30700001,Callithrix_pygmaea,NA,61.6431,0.93455,-0.0506993
30700001,Trachypithecus_auratus,Trachypithecus_francoisi,60.198,0.0491572,-0.106808
30700001,Mandrillus_sphinx,Macaca_sylvanus,54.291,0.220309,-0.0735242
30800001,Galago_matschiei,Tarsius_dianae,0,0.540645,-0.0684725
30800001,Galago_matschiei,Daubentonia_madagascariensis,12.892,0.144116,-0.0274856
30800001,Cebus_capucinus,Cebus_albifrons,64.7184,1.7694,-0.10994
30800001,Callithrix_pygmaea,NA,63.6305,0.400168,-0.482073
30800001,Mandrillus_sphinx,Macaca_sylvanus,53.8678,0.35297,-0.0827891
30800001,Pongo_pygmaeus,Trachypithecus_geei,20.9256,0.0237137,-0.00371906
30900001,Galago_matschiei,Tarsius_dianae,0,0.448904,-0.0623277
30900001,Galago_matschiei,Daubentonia_madagascariensis,3.88813,0.29046,-0.0297432
30900001,Callithrix_pygmaea,NA,62.0738,4.18215,-0.0631233
30900001,Macaca_sylvanus,Macaca_tonkeana,56.7617,0.135832,-0.0155883
30900001,Pongo_pygmaeus,Trachypithecus_geei,27.7294,0.0328798,-0.00545926
31000001,Galago_matschiei,Tarsius_dianae,0,0.463972,-0.0599144
31000001,Galago_matschiei,Daubentonia_madagascariensis,9.97472,0.263629,-0.0318336
31000001,Saguinus_inustus,NA,64.221,0.978172,-0.164858
31000001,Callithrix_pygmaea,Callithrix_humeralifera,57.9488,0.809981,-0.386779
31000001,Pongo_pygmaeus,Trachypithecus_geei,21.1424,0.066344,-0.0115625
31100001,Galago_matschiei,Tarsius_dianae,0,0.482479,-0.0603017
31100001,Galago_matschiei,Daubentonia_madagascariensis,10.0542,0.348921,-0.0339937
31100001,Cebus_capucinus,Cebus_albifrons,59.9009,1.53781,-0.0683799
31100001,Macaca_sylvanus,Macaca_tonkeana,56.0584,0.140997,-0.0291258
31100001,Pongo_pygmaeus,Trachypithecus_geei,25.2932,0.0564118,-0.0211623
31200001,Galago_matschiei,Tarsius_dianae,0,1.35243,-0.0713104
31200001,Galago_matschiei,Daubentonia_madagascariensis,3.54319,0.404133,-0.0355989
31200001,Macaca_tonkeana,Macaca_arctoides,58.0506,0.306223,-0.230013
31300001,Galago_matschiei,Tarsius_dianae,0,1.22328,-0.0713909
31300001,Galago_matschiei,Daubentonia_madagascariensis,2.5487,0.500168,-0.0355171
31300001,Theropithecus_gelada,Papio_hamadryas,63.4568,0.536189,-0.137077
31300001,Macaca_sylvanus,Macaca_tonkeana,56.6741,0.151542,-0.080129
31300001,Miopithecus_talapoin,NA,59.5648,0.131551,-0.0384501
31400001,Galago_matschiei,Tarsius_dianae,0,1.05558,-0.0683062
31400001,Galago_matschiei,Daubentonia_madagascariensis,12.8626,0.586827,-0.0470026
31400001,Mandrillus_sphinx,Macaca_sylvanus,55.2779,1.15617,-0.3207
31500001,Galago_matschiei,Tarsius_dianae,0,1.77163,-0.072916
31500001,Daubentonia_madagascariensis,NA,29.6216,0.136789,-0.0228557
31500001,Galago_matschiei,Daubentonia_madagascariensis,2.27822,1.21696,-0.0567574
31500001,Mandrillus_sphinx,Macaca_sylvanus,54.2571,0.169298,-0.0682867
31600001,Galago_matschiei,Tarsius_dianae,0,2.34128,-0.0830249
31600001,Galago_matschiei,Daubentonia_madagascariensis,7.69297,1.39285,-0.0576025
31600001,Trachypithecus_pileatus,NA,64.9568,2.0728,-0.0459018
31600001,Mandrillus_sphinx,Macaca_sylvanus,55.6457,0.178721,-0.0654093
31700001,Galago_matschiei,Tarsius_dianae,0,1.2739,-0.0830249
31700001,Galago_matschiei,Daubentonia_madagascariensis,7.2948,0.181508,-0.0236822
31700001,Callithrix_pygmaea,NA,62.9565,0.289604,-0.398062
31700001,Mandrillus_sphinx,Macaca_sylvanus,55.1335,0.263273,-0.0781261
31700001,Pongo_pygmaeus,Trachypithecus_geei,14.5778,0.183116,-0.0441332
31800001,Galago_matschiei,Tarsius_dianae,0,1.20089,-0.0830249
31800001,Microcebus_coquereli,NA,62.3159,1.59289,-0.0637733
31800001,Galago_matschiei,Daubentonia_madagascariensis,10.6048,0.898502,-0.051346
31800001,Chiropotes_satanas,Cacajao_melanocephalus,54.7225,0.035679,-0.00673441
31800001,Callithrix_pygmaea,NA,62.1017,1.72507,-0.0215587
31800001,Miopithecus_talapoin,NA,58.995,0.861876,-0.0340659
31800001,Mandrillus_sphinx,Allenopithecus_nigroviridis,50.4033,0.0892048,-0.017373
31800001,Pongo_pygmaeus,Trachypithecus_geei,24.2836,0.175405,-0.0418462
31900001,Galago_matschiei,Tarsius_dianae,0,0.783009,-0.0799858
31900001,Galago_matschiei,Daubentonia_madagascariensis,2.95635,0.152411,-0.0151555
31900001,Cebus_capucinus,Cebus_albifrons,60.0431,0.517173,-0.40248
31900001,Callithrix_pygmaea,Callithrix_flaviceps,47.62,0.161111,-0.083361
31900001,Macaca_sylvanus,Macaca_tonkeana,57.4498,0.192896,-0.0601283
31900001,Pongo_pygmaeus,Trachypithecus_geei,25.601,0.147431,-0.0455458
32000001,Galago_matschiei,Tarsius_dianae,0,1.17088,-0.0788186
32000001,Galago_matschiei,Daubentonia_madagascariensis,3.48088,0.115947,-0.0171785
32000001,Callithrix_pygmaea,Callithrix_humeralifera,60.8108,1.58463,-0.337569
32000001,Macaca_sylvanus,Macaca_tonkeana,57.0063,0.23454,-0.0571454
32000001,Pongo_pygmaeus,Trachypithecus_geei,16.3111,0.223813,-0.0482719
32100001,Galago_matschiei,Tarsius_dianae,0,0.657968,-0.0788186
32100001,Lepilemur_mustelinus,Avahi_laniger,41.9606,0.0950891,-0.0398566
32100001,Galago_matschiei,Daubentonia_madagascariensis,12.7179,0.165173,-0.00229742
32100001,Cebus_olivaceus,Cebus_capucinus,53.7411,1.52216,-0.248971
32100001,Callithrix_pygmaea,Callithrix_flaviceps,51.4927,0.334129,-0.232054
32100001,Macaca_tonkeana,Macaca_arctoides,57.675,0.161363,-0.123215
32100001,Pongo_pygmaeus,Trachypithecus_geei,17.6347,0.165363,-0.0460995
32200001,Galago_matschiei,Tarsius_dianae,0,0.541168,-0.0742124
32200001,Galago_matschiei,Daubentonia_madagascariensis,0.518946,0.0703233,-0.00656114
32200001,Cacajao_calvus,NA,61.5409,0.0965672,-0.0022813
32200001,Cebus_olivaceus,Cebus_capucinus,44.5607,0.0714495,-0.0212837
32200001,Callithrix_pygmaea,Callithrix_flaviceps,53.4342,0.0880587,-0.111971
32200001,Macaca_sylvanus,Macaca_tonkeana,56.7469,0.151443,-0.0180635
32200001,Pongo_pygmaeus,Trachypithecus_geei,14.5094,0.245311,-0.0494369
32300001,Galago_matschiei,Tarsius_dianae,0,0.812012,-0.0730181
32300001,Galago_matschiei,Daubentonia_madagascariensis,8.01279,0.0850704,-0.00665931
32300001,Chiropotes_satanas,Chiropotes_albinasus,58.6394,0.0862014,-0.064119
32300001,Callithrix_pygmaea,Callithrix_flaviceps,52.8358,0.256644,-0.189393
32300001,Macaca_tonkeana,Macaca_arctoides,57.675,0.233381,-0.082674
32300001,Pongo_pygmaeus,Trachypithecus_geei,17.3297,0.258182,-0.0547002
32400001,Galago_matschiei,Tarsius_dianae,0,0.81998,-0.0772875
32400001,Galago_matschiei,Daubentonia_madagascariensis,12.0421,0.202487,-0.0242812
32400001,Cebus_olivaceus,Cebus_capucinus,42.638,0.461327,-0.0899355
32400001,Callithrix_pygmaea,NA,64.1205,0.592076,-0.237731
32400001,Macaca_tonkeana,Macaca_arctoides,58.1481,0.220891,-0.0431921
32400001,Pongo_pygmaeus,Trachypithecus_geei,30.414,0.362222,-0.0848695
32500001,Galago_matschiei,Tarsius_dianae,0,1.58833,-0.0805142
32500001,Galago_matschiei,Daubentonia_madagascariensis,3.19313,0.180095,-0.0224908
32500001,Pygathrix_avunculus,NA,62.7869,0.298567,-0.0759584
32500001,Macaca_sylvanus,Macaca_tonkeana,56.1873,0.358676,-0.0874845
32500001,Trachypithecus_geei,Mandrillus_sphinx,34.9354,0.161607,-0.0740685
32600001,Galago_matschiei,Tarsius_dianae,0,1.5998,-0.0766957
32600001,Nycticebus_pygmaeus,NA,63.975,0.576939,-0.0869976
32600001,Galago_matschiei,Daubentonia_madagascariensis,6.99001,0.118417,-0.0147414
32600001,Macaca_tonkeana,Macaca_arctoides,58.305,0.327933,-0.199943
32600001,Pongo_pygmaeus,Trachypithecus_geei,27.57,0.123788,-0.0562844
32700001,Galago_matschiei,Tarsius_dianae,0,0.93797,-0.0751181
32700001,Galago_matschiei,Daubentonia_madagascariensis,9.04159,0.108425,-0.0114279
32700001,Cebus_capucinus,Cebus_albifrons,63.9821,0.184358,-0.0314776
32700001,Callithrix_pygmaea,NA,63.7821,0.975879,-0.261283
32700001,Macaca_sylvanus,Macaca_tonkeana,56.4433,0.949214,-0.236074
32700001,Pongo_pygmaeus,Trachypithecus_geei,18.263,0.372686,-0.0654544
32800001,Galago_matschiei,Tarsius_dianae,0,0.641589,-0.0708808
32800001,Galago_matschiei,Daubentonia_madagascariensis,12.0321,0.162899,-0.0154975
32800001,Callithrix_pygmaea,Callithrix_humeralifera,58.646,0.155789,-0.0195325
32800001,Mandrillus_sphinx,Macaca_sylvanus,54.4418,0.106682,-0.0418463
32800001,Miopithecus_talapoin,NA,61.2631,1.20633,-0.0658435
32800001,Pongo_pygmaeus,Trachypithecus_geei,19.0889,0.29229,-0.064193
32900001,Galago_matschiei,Tarsius_dianae,0,0.968801,-0.0677572
32900001,Galago_matschiei,Daubentonia_madagascariensis,5.31689,0.142781,-0.0140319
32900001,Callithrix_pygmaea,NA,63.9977,0.771527,-0.0900542
32900001,Mandrillus_sphinx,Macaca_sylvanus,54.5698,0.33853,-0.106382
32900001,Miopithecus_talapoin,NA,61.7347,0.473201,-0.0466691
33000001,Galago_matschiei,Tarsius_dianae,0,0.922872,-0.0665375
33000001,Galago_matschiei,Daubentonia_madagascariensis,6.16445,0.0801698,-0.00920103
33000001,Chiropotes_satanas,Alouatta_palliata,36.1006,0.0557077,-0.0825133
33000001,Macaca_tonkeana,Macaca_arctoides,57.7575,0.116522,-0.0809965
33000001,Miopithecus_talapoin,NA,63.0804,0.383697,-0.220757
33100001,Galago_matschiei,Tarsius_dianae,0,0.979633,-0.0637314
33100001,Galago_matschiei,Daubentonia_madagascariensis,11.3849,0.100236,-0.00921703
33100001,Chiropotes_satanas,Alouatta_palliata,35.7901,0.0873726,-0.096941
33100001,Mandrillus_sphinx,Macaca_sylvanus,54.0891,0.0888008,-0.00974232
33200001,Galago_matschiei,Tarsius_dianae,0,1.10509,-0.0671192
33200001,Galago_matschiei,Perodicticus_potto,34.5004,0.36737,-0.0588604
33200001,Allocebus_trichotis,Microcebus_coquereli,55.3675,0.461314,-0.26007
33200001,Chiropotes_satanas,Alouatta_palliata,37.0393,0.0611034,-0.117124
33200001,Macaca_sylvanus,Macaca_tonkeana,56.3225,1.72393,-0.20898
33300001,Galago_matschiei,Tarsius_dianae,0,1.46255,-0.0680344
33300001,Galago_matschiei,Perodicticus_potto,17.7287,0.130159,-0.00650162
33300001,Microcebus_coquereli,NA,61.1849,0.70912,-0.361915
33300001,Chiropotes_satanas,Alouatta_palliata,37.0241,0.0619362,-0.0924353
33300001,Macaca_tonkeana,Macaca_arctoides,58.4391,0.114264,-0.0287886
33300001,Miopithecus_talapoin,NA,63.2825,0.516435,-0.169243
33400001,Galago_matschiei,Tarsius_dianae,0,0.605711,-0.062446
33400001,Galago_matschiei,Daubentonia_madagascariensis,13.0022,0.196706,-0.0149571
33400001,Macaca_sylvanus,Macaca_tonkeana,57.2023,0.0473858,-0.00247451
33400001,Pongo_pygmaeus,Trachypithecus_geei,28.4188,0.159871,-0.0618435
33500001,Galago_matschiei,Tarsius_dianae,0,0.822237,-0.0629822
33500001,Microcebus_coquereli,NA,62.7754,1.50835,-0.0730355
33500001,Galago_matschiei,Daubentonia_madagascariensis,3.16831,0.262643,-0.0247259
33500001,Callithrix_pygmaea,NA,64.1713,0.334138,-0.0467315
33500001,Macaca_tonkeana,Macaca_arctoides,57.6925,0.296908,-0.0681912
33600001,Galago_matschiei,Tarsius_dianae,0,1.23706,-0.0685228
33600001,Galago_matschiei,Daubentonia_madagascariensis,2.0965,0.187103,-0.0187779
33600001,Macaca_sylvanus,Macaca_tonkeana,57.4247,0.0893969,-0.0401722
33600001,Miopithecus_talapoin,NA,61.5916,0.545219,-0.0430032
33700001,Galago_matschiei,Tarsius_dianae,0,0.959616,-0.0673396
33700001,Galago_matschiei,Daubentonia_madagascariensis,12.8033,0.222471,-0.0313434
33700001,Macaca_tonkeana,Macaca_arctoides,58.1545,0.301068,-0.165213
33800001,Galago_matschiei,Tarsius_dianae,0,0.921979,-0.0670189
33800001,Galago_matschiei,Daubentonia_madagascariensis,8.30555,0.375714,-0.0396194
33800001,Callicebus_torquatus,Callicebus_modestus,44.7988,0.0177927,-0.0763345
33800001,Macaca_sylvanus,Macaca_tonkeana,56.3142,0.213586,-0.083602
33900001,Galago_matschiei,Tarsius_dianae,0,1.0011,-0.0665805
33900001,Galago_matschiei,Daubentonia_madagascariensis,11.2074,0.790811,-0.0501104
33900001,Mandrillus_sphinx,Macaca_sylvanus,54.7206,0.459792,-0.1953
34000001,Galago_matschiei,Tarsius_dianae,0,0.638561,-0.0629864
34000001,Galago_matschiei,Daubentonia_madagascariensis,12.9975,0.314697,-0.0402753
34000001,Callithrix_pygmaea,NA,62.5546,0.363968,-0.0583672
34000001,Mandrillus_sphinx,Macaca_sylvanus,55.0186,0.121159,-0.0478913
34000001,Miopithecus_talapoin,NA,60.5189,0.237816,-0.235414
34100001,Galago_matschiei,Tarsius_dianae,0,0.402133,-0.0619019
34100001,Galago_matschiei,Daubentonia_madagascariensis,8.55239,1.13802,-0.0555273
34100001,Callithrix_pygmaea,NA,63.2791,1.3553,-0.19068
34100001,Mandrillus_sphinx,Macaca_sylvanus,55.706,0.226254,-0.0870805
34100001,Trachypithecus_geei,Mandrillus_sphinx,45.0885,0.0344052,-0.0311946
34200001,Galago_matschiei,Tarsius_dianae,0,0.395898,-0.0634999
34200001,Galago_matschiei,Daubentonia_madagascariensis,4.40634,1.45999,-0.0491863
34200001,Callithrix_pygmaea,NA,62.6736,0.701601,-0.339671
34200001,Mandrillus_sphinx,Macaca_sylvanus,53.9786,0.162816,-0.0608147
34200001,Pongo_pygmaeus,Trachypithecus_geei,21.7474,0.161136,-0.0451685
34300001,Galago_matschiei,Tarsius_dianae,0,0.434175,-0.0611885
34300001,Galagoides_zanzibaricus,Galago_alleni,56.8206,0.112644,-0.0446976
34300001,Galago_matschiei,Daubentonia_madagascariensis,3.63495,0.623016,-0.0502448
34300001,Callithrix_pygmaea,NA,61.8276,0.71902,-0.300069
34300001,Mandrillus_sphinx,Macaca_sylvanus,55.075,0.21232,-0.0611626
34300001,Pongo_pygmaeus,Trachypithecus_geei,20.6904,0.184927,-0.0511358
34400001,Galago_matschiei,Tarsius_dianae,0,0.205511,-0.057547
34400001,Galago_matschiei,Daubentonia_madagascariensis,2.46119,0.827611,-0.0385899
34400001,Cebus_olivaceus,Cebus_capucinus,45.8384,0.53082,-0.103271
34400001,Callithrix_pygmaea,NA,63.0002,0.441976,-0.00582898
34400001,Macaca_tonkeana,Macaca_arctoides,58.7608,0.420819,-0.107467
34400001,Pongo_pygmaeus,Trachypithecus_geei,17.6751,0.241312,-0.0511358
34500001,Galago_matschiei,Tarsius_dianae,0,0.24732,-0.057547
34500001,Cheirogaleus_medius,NA,63.4425,0.179779,-0.227935
34500001,Galago_matschiei,Daubentonia_madagascariensis,7.10861,0.196813,-0.0282586
34500001,Callithrix_pygmaea,NA,61.4329,0.568517,-0.0485874
34500001,Mandrillus_sphinx,Macaca_sylvanus,54.1665,0.138885,-0.0355131
34500001,Pongo_pygmaeus,Trachypithecus_geei,17.7944,0.170757,-0.045599
34600001,Galago_matschiei,Tarsius_dianae,0,0.272642,-0.0607431
34600001,Galagoides_zanzibaricus,NA,63.9759,1.59351,-0.026535
34600001,Galago_matschiei,Daubentonia_madagascariensis,10.4694,0.220261,-0.0305166
34600001,Cebus_capucinus,Cebus_albifrons,61.1384,0.0879064,-0.127538
34600001,Callithrix_pygmaea,NA,61.4034,0.537768,-0.0561062
34600001,Miopithecus_talapoin,NA,64.5703,1.02017,-0.205117
34600001,Pongo_pygmaeus,Trachypithecus_geei,32.043,0.199308,-0.0501356
34700001,Galago_matschiei,Tarsius_dianae,0,0.28739,-0.0608587
34700001,Galago_matschiei,Daubentonia_madagascariensis,9.47893,1.31364,-0.0624411
34700001,Cebus_capucinus,Cebus_albifrons,64.8225,0.491754,-0.290861
34700001,Callithrix_pygmaea,NA,62.989,1.11265,-0.0481675
34700001,Macaca_sylvanus,Macaca_tonkeana,56.9568,0.339333,-0.191209
34700001,Pongo_pygmaeus,Trachypithecus_geei,27.038,0.215646,-0.0625712
34800001,Galago_matschiei,Tarsius_dianae,0,0.294164,-0.0560591
34800001,Galago_matschiei,Daubentonia_madagascariensis,12.4596,0.491002,-0.0479431
34800001,Callithrix_pygmaea,NA,62.0343,1.62712,-0.0493549
34800001,Macaca_sylvanus,Macaca_tonkeana,56.6657,0.237522,-0.135841
34800001,Pongo_pygmaeus,Trachypithecus_geei,19.7939,0.244953,-0.0492215
34900001,Galago_matschiei,Tarsius_dianae,0,0.541278,-0.054576
34900001,Galago_matschiei,Daubentonia_madagascariensis,10.1644,0.980112,-0.0553053
34900001,Macaca_tonkeana,Macaca_arctoides,58.2734,0.457218,-0.19732
35000001,Galago_matschiei,Tarsius_dianae,0,0.690169,-0.0556785
35000001,Galago_matschiei,Daubentonia_madagascariensis,9.95329,0.765813,-0.0555146
35000001,Chiropotes_satanas,Alouatta_palliata,39.4433,0.0353254,-0.0770099
35000001,Mandrillus_sphinx,Macaca_sylvanus,54.7967,0.404689,-0.104804
35000001,Miopithecus_talapoin,NA,62.7959,1.13382,-0.100319
35100001,Galago_matschiei,Tarsius_dianae,0,0.802865,-0.0550928
35100001,Galagoides_zanzibaricus,NA,64.4091,0.941259,-0.39329
35100001,Loris_tardigradus,Nycticebus_pygmaeus,54.9985,0.163963,-0.0483179
35100001,Galago_matschiei,Daubentonia_madagascariensis,6.93922,1.01016,-0.0549619
35100001,Alouatta_sara,NA,64.6083,0.105647,-0.280084
35100001,Chiropotes_satanas,Alouatta_palliata,35.4948,0.0506819,-0.0799544
35100001,Macaca_tonkeana,Macaca_arctoides,57.7899,0.276309,-0.10567
35100001,Erythrocebus_patas,NA,62.2282,0.683089,-0.251215
35200001,Galago_matschiei,Tarsius_dianae,0,0.693007,-0.0579528
35200001,Galago_matschiei,Daubentonia_madagascariensis,12.1225,0.333987,-0.0381474
35200001,Chiropotes_satanas,Alouatta_palliata,38.971,0.0522944,-0.110263
35200001,Macaca_sylvanus,Macaca_tonkeana,56.0455,1.04098,-0.240343
35300001,Galago_matschiei,Tarsius_dianae,0,0.542452,-0.054403
35300001,Galago_matschiei,Daubentonia_madagascariensis,3.50024,0.23463,-0.0248199
35300001,Chiropotes_satanas,Alouatta_palliata,35.4765,0.158855,-0.132122
35300001,Mandrillus_sphinx,Macaca_sylvanus,55.1759,0.134519,-0.00545463
35400001,Galago_matschiei,Tarsius_dianae,0,0.720715,-0.0606998
35400001,Galago_matschiei,Daubentonia_madagascariensis,0.447515,0.544193,-0.0357772
35400001,Mandrillus_sphinx,Allenopithecus_nigroviridis,50.3254,0.148428,-0.0673519
35500001,Galago_matschiei,Tarsius_dianae,0,0.377171,-0.0527981
35500001,Galago_matschiei,Daubentonia_madagascariensis,7.39881,0.436248,-0.0403671
35500001,Chiropotes_satanas,Callicebus_torquatus,43.3715,0.0173676,-0.0688274
35500001,Mandrillus_sphinx,Allenopithecus_nigroviridis,50.7543,0.578992,-0.174416
35600001,Galago_matschiei,Tarsius_dianae,0,0.28878,-0.0501782
35600001,Galago_matschiei,Daubentonia_madagascariensis,9.67959,0.341955,-0.0334458
35600001,Allenopithecus_nigroviridis,Miopithecus_talapoin,54.7984,0.0380701,-0.0491378
35600001,Mandrillus_sphinx,Allenopithecus_nigroviridis,47.7696,0.393444,-0.0778457
35700001,Galago_matschiei,Tarsius_dianae,0,0.365034,-0.0519644
35700001,Galago_matschiei,Daubentonia_madagascariensis,8.54446,0.472607,-0.0420816
